lasso,elastic,rf,gradientBoost
0.009463421189335169,0.24018786480071408,0.004026659945248828,0.005264240130466046
0.923869978447733,0.5158178058227727,0.9921236599556266,0.9945397975009338
0.0,0.0,0.003849680099124456,0.0001959623686001385
